tweet_no	tweet_text	q1_label	q2_label	q3_label	q4_label	q5_label	q6_label	q7_label
1369	ابرز ما ذكر الدكتور عبداللطيف الخال :- - تجنب جلوس اكثر من 5 اشخاص في مكان واحد - تجنب التجمع في الاماكن المشتركة في العمل - يتوجب على الطلاب لبس الكمام في المدرسة والصف !! - احتمالية انتهاء اللقاح قبل نهاية العام نتمنى استمرار العمل والدراسة عن بعد حفاظاً على الجميع #كورونا	yes	no	yes	no	no	no	yes
1370	لقاح «كورونا» بين التشكيك والتأييد https://t.co/9naZzlxbMh #كورونا #الانباء https://t.co/urif45dMAK	no					no	no
1371	شركة مودرنا أعلنت عن سعر الجرعة الواحدة لـ لقاح #كورونا مابين 32 إلى 37 دولار 💰	yes	yes	yes	no	no	no	yes
1372	استشاري الأمراض المعدية ثامر الخشان: ننتظر لقاح #كورونا بفارغ الصبر لكنه ليس الحل السحري للقضاء على الجائحة #العربية https://t.co/uVPJOgzySZ	no					no	yes
1373	#عاجل | وزير الصحة: الأردن يتجه لشراء لقاح كورونا الروسي #رؤيا_الاخباري #الاردن #كورونا https://t.co/lRBTPjGWU9 https://t.co/i2nwoSRuPK	yes	no	yes	no	no	no	yes
1374	"وزير الصحة خالد آيت الطالب يؤكد أن المغرب سيشارك في التجارب السريرية المتعلقة بـ""كوفيد 19"" للحصول على الكمية الكافية من اللقاح المضاد للفيروس في آجال مناسبة. #كوفيد_19 #صحة #فيروس #كورونا #covid19 #كورونا_المغرب #المغرب #لقاح #روسيا https://t.co/hzKpWuKm5T"	yes	no	yes	no	no	no	yes
1375	"#منظمة_الصحة_العالمية تتواصل مع #روسيا بشأن المرحلة التي تسبق ترخيص لقاح فيروس ""#كورونا"" https://t.co/7xPwsDvSZs https://t.co/45G1SWrpuk"	yes	no	yes	no	no	no	yes
1376	#الهند تحصل على اللقاح الأول ضد #كورونا بحلول نوفمبر المقبل https://t.co/8LoJx41oec	yes	no	yes	no	yes	no	yes
1377	"#عاجل | "" #الصحة_الروسية "" تحذر من اللقاح الذي أعلن عنه #بوتين لعلاج #كورونا https://t.co/KzPV5WMecJ"	yes	no	yes	yes	yes	yes	yes
1378	الرئيس الروسي فلاديمير بوتين يعلن تسجيل أول لقاح في العالم مضاد لفيروس #كورونا ذاكرا أن ابنته حصلت عليه #روسيا #كوفيد_19 #عمان_تواجه_كورونا #عمان_نحو_التعافي #نخبه_مغردي_عُمان https://t.co/NKeCE1nLTd	yes	no	yes	no	yes	no	yes
1379	شركة Moderna🇺🇸 تحدد سعر لقاحهـا (mRNA1273) ضد الفيروس التاجي الذي يخوض حالياً المرحلة النهائية من التجارب التسعيرة: قيمة الجرعة الواحدة من اللقاح (37 دولار) مايعني أن اللقاح سيكلف الشخص الواحد (74 دولار) حيث أنه يحتاج لإستخدام جرعتين لتحصين نفسه بالكامل https://t.co/CXEIdsrpTe	yes	no	yes	yes	yes	no	yes
1380	أظن أن #منظمة_الصحة_العالمية ستغضب جداً إذا وُجد لقاح فعّال لكورونا، فهي تبشرنا كل يوم بالويل والثبور.!!! #السعودية #الخليج_العربي https://t.co/OLlTU8SgOE	no					no	yes
1381	روسيا تتوسع في تجارب لقاح ضد #كورونا قد يبدأ إنتاجه قريباً للتفاصيل: https://t.co/nKBbrCjsRF #نتصدر_المشهد #COVID19 https://t.co/zCte6DayOq	yes	no	yes	no	yes	no	yes
1382	الصين: لقاح #فيروس_كورونا سيكون في الأسواق بنهاية 2020 - يكلف 140 دولارا وسيتم إعطاؤه في جرعتين كل 28 يوما https://t.co/FoMF3xTBxn	yes	no	yes	no	yes	no	yes
1383	#روسيا تعلن تسجيل لقاح مضاد لفيروس #كورونا الأسبوع المقبل https://t.co/IU9uiacyeh	yes	no	yes	no	yes	no	yes
1384	خبراء في #أمريكا يدعون لتشكيل لجنة مستقلة لمراجعة لقاحات #كورونا https://t.co/TOTa6rJWXu	no					no	yes
1385	#وزير_التعليم جائحة #كورونا لا زالت موجودة والفيروس لا يزال نشط فقرار عودة الدراسة حضورياً لملايين الطلاب والطالبات يعتبر مغامرة خطيرة جداً وربما ينقلنا لكارثة صحية كبرى الحل التعليم عن بعد أو تأجيل الدراسة لحين اعتماد لقاح للفيروس فحياة الطلاب أهم من أي شيء #وزارة_الصحة	no					no	yes
1386	#بوتين يعلن رسمياً تسجيل روسيا لأول لقاح مضاد لفيروس #كورونا لتفاصيل أكثر: https://t.co/8OO0YfNrdY #الشرق #Asharqnews #فيروس_كورونا https://t.co/hICQ4gbYNu	yes	no	yes	no	yes	no	yes
1387	روسيا⁩ تكشف اسم لقاح فيروس ⁧#كورونا⁩.. وتؤكد: اتفقنا مع ⁧#الإمارات⁩ و ⁧#السعودية⁩ لإجراء التجارب السريرية عليه https://t.co/JE1elrlbxX	yes	no	yes	no	yes	no	yes
1388	"وزير الصحة الروسي: نخطط لحملة تطعيم شاملة ضد ""كوفيد-19"" في #روسيا في أكتوبر #كورونا https://t.co/2ZX8uUtCZL"	yes	no	yes	no	no	no	yes
1389	#عاجل #روسيا تعلن عن تسجيل أول #لقاح في #العالم مضاد لفيروس #كورونا https://t.co/MtCSnb3WMw https://t.co/m9kNa1SlPs	yes	no	yes	no	yes	no	yes
1390	حالياً أكثر من 140 مختبر حول العالم يقومون بتطوير لقاح ضد #فيروس_كورونا منهم من وصل للمرحلة الثالثة (الأخيرة) والنتائج مبشرة مع اختلاف التفاصيل التقنية في طرق تصنيع اللقاح وتحفيز الجهاز المناعي لإنتاج أجسام مضادة	yes	no	yes	no	yes	no	yes
1391	@KSAEJ1 انا حابس اطفالي تقريباً 5 شهور وفي الآخر نوديهم للمرض -لا قدر الله- برجولهم. الحل الافضل الدراسه عن بعد لحين توفير اللقاح إن شاء الله.	no					no	yes
1392	الصحة العالمية: 6 لقاحات ضد #كورونا في مرحلة جيدة من التجارب السريرية للتفاصيل: https://t.co/btikRZBl8u #نتصدر_المشهد https://t.co/TcoZeTitEo	yes	no	yes	no	yes	no	yes
1393	"#روما || قال بابا #الفاتيكان إنه يتعين أن يكون لقاح مكافحة #كورونا متاحًا للجميع، وللفقراء على وجه الخصوص وأضاف #البابا_فرانسيس-في كلمة نقلتها شبكة ""سي إن إن"" الأمريكية اليوم ""كم سيكون الأمر حزينًا في حال سيكون اللقاح أولوية للأغنياء"" https://t.co/gtmzoKXkFi"	no					no	yes
1394	مشاركون من أجل الإنسانية في المرحلة الثالثة لتجارب لقاح #كورونا السريرية: تطوعنا رد جميل للوطن؛ شاهدوهم في هذا الفيديو من #البيان #البيان_القارئ_دائما https://t.co/jC25lDSAnc	no					no	yes
1395	تقول السلطات المصرية إنه بمجرد الحصول على الموافقة اللازمة على استخدام اللقاح على البشر، وموافقة أخرى على تصنيع العبوات اللازمة للاستخدام في هذه التجارب، سيتم اختبار اللقاح على مجموعة من المتطوعين الأصحاء الذين لا يعانون من أي مشكلات. #كورونا #covid19 https://t.co/ctOaflK3n7	yes	no	yes	no	yes	no	yes
1396	روسيا تعلن مناقشة تصدير لقاح فيروس كورونا إلى مصر https://t.co/0gxFXBKwpA	yes	no	yes	no	yes	no	yes
1397	روسيا تعلن الانتهاء من تطوير لقاح ضد كورونا وتكشف موعد بدء عمليات التطعيم السكاني https://t.co/mhWFa768vJ #روسيا #لقاح #كورونا https://t.co/IE66f5BxOv	yes	no	yes	no	yes	no	yes
1398	أقول، اقطع واخس واعتمد اللقاح ولا بنجربه فيك أنت وخشك! https://t.co/hQqaqAlj8G https://t.co/vWg55Nbevp	no					no	no
1399	لا توهم نفسك بأنك، خلاص، قد نجوت من #كورونا لأنها لم تصبك حتى الآن، فهي مستمرة وربما لعامين قادمين، ولا ضمان لأي لقاح مما يعدون.. لذا فاستمر أنت باحتياطاتك أيضاً.. وربنا يستر https://t.co/LwiB2WiIZu	no					yes	yes
1400	#عاجل #الشبيبة| روسيا تعلن الانتهاء من تطوير لقاح ضد #كورونا https://t.co/1icPG1ZKjX	yes	yes	yes	no	yes	no	yes
1401	"سباق لقاحات #كورونا يشتعل.. وخطوة كبرى ""للمرشح الأبرز"" | #كوفيد_19 #Covid_19 #corona https://t.co/nEkYPfrEuV"	no					no	yes
1402	#روسيا تعلن عن تسجيل لقاح لفيروس #كورونا هذا الشهر مع خطط لإنتاجه بكميات كبيرة في سبتمبر وسط مخاوف واسعة النطاق من أن الاختبار البشري للقاح غير مكتمل https://t.co/aMwRwMwlNE	yes	no	yes	no	yes	no	yes
1403	"⛔️ فيديو خاطئ متداول بين وسائل الإعلام على أنه لابنة الرئيس الروسي فلاديمير بوتين أثناء تلقيها أول لقاح لفيروس كورونا 📍المقطع الأصلي يرجع إلى فيديو نشره موقع ""روسيا اليوم"" بتاريخ 20 يوليو الماضي لمتطوعة كانت تخضع للقاح تجريبي https://t.co/e5dneOYIcl"	yes	yes	yes	no	yes	no	yes
1404	#روسيا: 20 دولة طلبت شراء مليار جرعة من لقاح #كورونا https://t.co/LcTU18808X https://t.co/4WHT2PMxc3	yes	no	yes	no	yes	no	yes
1405	شركة Moderna في المراحل الأخيرة لتطويل لقاح #كورونا https://t.co/6DCfTZ4yYZ	yes	no	yes	no	yes	no	yes
1406	اعلن الرئيس الروسي بوتين ان السلطات الطبية الروسية وافقت على تسجيل اول لقاح ضد فيروس كورونا وابنته تقلت جرعة من هذا اللقاح الذي يشكل مناعة قوية ضد الفيروس https://t.co/zs3Ry52wdh	yes	yes	yes	no	yes	no	yes
1407	#روسيا: العاملون بالرعاية الطبية سيتلقون لقاح فيروس #كورونا خلال أسبوعين https://t.co/gWJdRi8v95 https://t.co/DBco4bnb3y	yes	no	yes	no	yes	no	yes
1408	#الهند تستعد لإنتاج 3 لقاحات ضد فيروس #كورونا بكميات ضخمة https://t.co/US5eCxodZz	yes	no	yes	no	yes	no	yes
1409	#الصحة_العالمية تعلق بحذر على إعلان #روسيا إنتاج لقاح لـ #كورونا https://t.co/4E98Ov7siC	yes	no	yes	no	yes	no	yes
1410	تفاعل المصممين مع إعلان روسيا تسجيل أول لقاح لكوفيد-١٩ #كورونا 🦠 https://t.co/3KFmGFMzHE	no					no	no
1411	#الهند تضع 3 لقاحات ضد #كورونا «تحت الاختبار» https://t.co/56tediWY6y https://t.co/Wd2aseed42	yes	no	yes	no	yes	no	yes
1412	#روسيا تعلن #رسمياً عن بدء إنتاج اللقاح الجديد ضد مرض فيروس #كورونا المستجد #كوفيد١٩ #عمان_تواجه_كورونا #عمان_نحو_التعافي #نخبه_مغردي_عُمان https://t.co/Cf4bxwrO8d	yes	no	yes	no	no	no	yes
1413	تقدمت 20 دولة بطلبات للحصول عليه.. #روسيا تعلن موعد إنتاج اللقاح المضاد لـ #كورونا https://t.co/DpNXff1cPh	yes	no	yes	no	no	no	yes
1414	وزير الصحة: الجزائر ستكون من الدول الأولى التي تقتني لقاح كورونا #coronavirus #Algerie #Algeria #COVID19dz #COVID19 https://t.co/UCqovpJuIS	yes	no	yes	no	yes	no	yes
1415	مقال سعد السبيعي: جدار الخوف والرجاء بين اللقاح الروسي والتشكيك الأمريكي https://t.co/YA2dfTQ843 @saadelsbeai #كورونا #روسيا #امريكا #صحيفة_مكة https://t.co/vEp0LrnDM5	no					no	yes
1416	إعفاء متطوعي تجارب لقاح #كورونا من #الفحوصات الخارجية. #برق_الإمارات https://t.co/przuT6qpZd	yes	no	yes	no	no	no	yes
